"Date";"Time";"Action";"ID";"Name";"Temp";"PAR";"F(I)/Fo calc";"F(I)";"Fo,Fo'";"Fm,Fm'";"FMTm";"F";"Y(II)";"Y(4S)";"k/ocs";"ETR(II)";"Y(NO)";"Y(NPQ)";"NPQ";"qN";"qP";"qL";"F/Fm";"Fm'/Fm";"P700ox";"P700m,P700m'";"Y(I)";"Y(ND)";"Y(NA)";"ETR(I)";
29.01.26;14:49:29;New Report;NR;MR1;;;;;;;;;;;;;;;;;;;;;;;;;;;
29.01.26;14:49:58;P700-Cal.;SK;S_260129_144958; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
29.01.26;14:50:16;LC-Start;LCB;LC1;;;;;;;;;;;;;;;;;;;;;;;;;;;
29.01.26;14:50:16;Manual;SK;S_260129_145016; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
29.01.26;14:50:17;Fo-Det.;Fo;; 0.0;0;;0.0000;0.1838;;;;;;;;;;;;;;;;;;;;;;
29.01.26;14:50:18;Fm-Det.;SP;F_260129_145018_0; 0.0;0;;0.0000;0.1838;0.9179;;0.1911;0.800;;;0.000;0.208;0.000;0.000;0.000;0.990;0.952;0.208;1.000;0.870;3.969;;;;;
29.01.26;14:50:26;Pm.-Det.;SP;F_260129_145026_0; 0.0;0;;0.0000;0.1838;0.8945;;0.2106;0.765;;;0.000;0.228;0.007;0.026;0.032;0.962;0.840;0.229;0.975;4.185;6.834;0.388;0.612;-0.000;0.000;
29.01.26;14:51:00;P.+F. SP;SP;F_260129_145100_0; 0.0;39;;0.0000;0.1838;0.8810;;0.2736;0.689;;;11.292;0.296;0.015;0.042;0.050;0.871;0.585;0.298;0.960;0.299;3.570;0.479;0.044;0.478;7.839;
29.01.26;14:51:30;P.+F. SP;SP;F_260129_145130_0; 0.0;49;;0.0000;0.1838;0.8757;;0.2698;0.692;;;14.239;0.292;0.017;0.048;0.057;0.876;0.597;0.294;0.954;0.281;3.597;0.485;0.041;0.474;9.985;
29.01.26;14:52:00;P.+F. SP;SP;F_260129_145200_0; 0.0;62;;0.0000;0.1838;0.8679;;0.2621;0.698;;;18.175;0.283;0.019;0.058;0.068;0.886;0.621;0.286;0.946;0.244;3.576;0.488;0.036;0.477;12.695;
29.01.26;14:52:30;P.+F. SP;SP;F_260129_145230_0; 0.0;113;;0.0000;0.1838;0.8489;;0.2571;0.697;;;33.086;0.276;0.027;0.081;0.094;0.890;0.636;0.280;0.925;0.193;3.516;0.486;0.028;0.485;23.078;
29.01.26;14:53:00;P.+F. SP;SP;F_260129_145300_0; 0.0;185;;0.0000;0.1838;0.8148;;0.2557;0.686;;;53.319;0.272;0.041;0.126;0.140;0.886;0.637;0.279;0.888;0.197;3.533;0.488;0.029;0.483;37.928;
29.01.26;14:53:30;P.+F. SP;SP;F_260129_145330_0; 0.0;241;;0.0000;0.1838;0.8124;;0.2503;0.692;;;70.035;0.267;0.042;0.130;0.144;0.894;0.657;0.273;0.885;0.185;3.570;0.495;0.027;0.478;50.133;
29.01.26;14:54:00;P.+F. SP;SP;F_260129_145400_0; 0.0;397;;0.0000;0.1838;0.7231;;0.2575;0.644;;;107.357;0.268;0.088;0.269;0.265;0.863;0.616;0.281;0.788;0.349;3.811;0.507;0.051;0.442;84.469;
29.01.26;14:54:30;P.+F. SP;SP;F_260129_145430_0; 0.0;614;;0.0000;0.1838;0.5741;;0.2738;0.523;;;134.905;0.273;0.204;0.599;0.468;0.770;0.517;0.298;0.625;0.951;4.393;0.504;0.139;0.357;129.866;
29.01.26;14:55:00;P.+F. SP;SP;F_260129_145500_0; 0.0;946;;0.0000;0.1838;0.4761;;0.2978;0.374;;;148.783;0.291;0.334;0.928;0.602;0.610;0.377;0.324;0.519;1.945;4.998;0.447;0.285;0.269;177.517;
29.01.26;14:55:30;P.+F. SP;SP;F_260129_145530_0; 0.0;1453;;0.0000;0.1838;0.4190;;0.3170;0.244;;;148.617;0.313;0.444;1.191;0.680;0.434;0.252;0.345;0.456;3.056;5.442;0.349;0.447;0.204;213.099;
29.01.26;14:56:00;P.+F. SP;SP;F_260129_145600_0; 0.0;1796;;0.0000;0.1838;0.3875;;0.3118;0.195;;;147.364;0.308;0.496;1.369;0.723;0.372;0.219;0.340;0.422;3.483;5.564;0.304;0.510;0.186;229.669;
29.01.26;14:56:30;P.+F. SP;SP;F_260129_145630_0; 0.0;2232;;0.0000;0.1838;0.3628;;0.3073;0.153;;;143.469;0.306;0.541;1.530;0.756;0.310;0.186;0.335;0.395;3.900;5.664;0.258;0.571;0.171;241.974;
29.01.26;14:57:00;P.+F. SP;SP;F_260129_145700_0; 0.0;2750;;0.0000;0.1838;0.3431;;0.3023;0.119;;;137.431;0.303;0.578;1.675;0.783;0.256;0.156;0.329;0.374;4.244;5.726;0.217;0.621;0.162;250.468;
29.01.26;14:57:04;LC-Stop;LCE;LC1;;;;;;;;;;;;;;;;;;;;;;;;;;;
