"Date";"Time";"Action";"ID";"Name";"Temp";"PAR";"F(I)/Fo calc";"F(I)";"Fo,Fo'";"Fm,Fm'";"FMTm";"F";"Y(II)";"Y(4S)";"k/ocs";"ETR(II)";"Y(NO)";"Y(NPQ)";"NPQ";"qN";"qP";"qL";"F/Fm";"Fm'/Fm";"P700ox";"P700m,P700m'";"Y(I)";"Y(ND)";"Y(NA)";"ETR(I)";
01.02.26;14:59:17;New Report;NR;MR1;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.26;15:08:42;P700-Cal.;SK;S_260201_150842; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.26;15:08:53;LC-Start;LCB;LC1;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.26;15:08:53;Manual;SK;S_260201_150853; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.26;15:08:54;Fo-Det.;Fo;;n.c.;0;;0.0000;0.2230;;;;;;;;;;;;;;;;;;;;;;
01.02.26;15:08:54;Fm-Det.;SP;F_260201_150854_0;n.c.;0;;0.0000;0.2230;1.0879;;0.2225;0.795;;;0.000;0.205;0.000;0.000;0.000;1.000;1.000;0.205;1.000;-0.017;1.675;;;;;
01.02.26;15:09:04;Pm.-Det.;SP;F_260201_150904_0;n.c.;0;;0.0000;0.2220;1.0653;;0.2524;0.763;;;0.000;0.232;0.005;0.021;0.025;0.964;0.848;0.232;0.979;1.520;1.854;0.180;0.820;-0.000;0.000;
01.02.26;15:09:38;P.+F. SP;SP;F_260201_150938_0;n.c.;14;;0.0000;0.2133;0.8906;;0.3106;0.651;;;3.829;0.286;0.063;0.222;0.217;0.856;0.588;0.286;0.819;0.011;1.589;0.851;0.006;0.143;5.005;
01.02.26;15:10:08;P.+F. SP;SP;F_260201_151008_0;n.c.;23;;0.0000;0.2070;0.7905;;0.3118;0.606;;;5.850;0.287;0.108;0.376;0.325;0.820;0.545;0.287;0.727;0.020;1.527;0.813;0.011;0.176;7.855;
01.02.26;15:10:38;P.+F. SP;SP;F_260201_151038_0;n.c.;36;;0.0000;0.2081;0.8068;;0.3052;0.622;;;9.401;0.280;0.098;0.348;0.308;0.838;0.572;0.280;0.742;0.017;1.505;0.803;0.009;0.188;12.136;
01.02.26;15:11:08;P.+F. SP;SP;F_260201_151108_0;n.c.;86;;0.0000;0.2010;0.7086;;0.2823;0.602;;;21.729;0.260;0.139;0.535;0.413;0.840;0.598;0.260;0.651;0.091;1.497;0.759;0.049;0.192;27.400;
01.02.26;15:11:38;P.+F. SP;SP;F_260201_151138_0;n.c.;157;;0.0000;0.1934;0.6223;;0.2806;0.549;;;36.213;0.258;0.193;0.748;0.504;0.797;0.549;0.258;0.572;0.259;1.653;0.752;0.139;0.108;49.602;
01.02.26;15:12:08;P.+F. SP;SP;F_260201_151208_0;n.c.;211;;0.0000;0.1900;0.5884;;0.2846;0.516;;;45.765;0.262;0.222;0.849;0.539;0.763;0.509;0.262;0.541;0.360;1.694;0.720;0.194;0.086;63.786;
01.02.26;15:12:38;P.+F. SP;SP;F_260201_151238_0;n.c.;365;;0.0000;0.1753;0.4671;;0.3151;0.325;;;49.882;0.290;0.385;1.329;0.663;0.521;0.290;0.290;0.429;0.861;1.773;0.492;0.465;0.044;75.393;
01.02.26;15:13:08;P.+F. SP;SP;F_260201_151308_0;n.c.;577;;0.0000;0.1687;0.4234;;0.3403;0.196;;;47.579;0.313;0.491;1.570;0.706;0.326;0.162;0.313;0.389;1.220;1.766;0.294;0.658;0.047;71.353;
01.02.26;15:13:38;P.+F. SP;SP;F_260201_151338_0;n.c.;902;;0.0000;0.1657;0.4048;;0.3583;0.115;;;43.509;0.329;0.556;1.688;0.724;0.194;0.090;0.329;0.372;1.448;1.808;0.194;0.781;0.025;73.403;
01.02.26;15:14:08;P.+F. SP;SP;F_260201_151408_0;n.c.;1394;;0.0000;0.1631;0.3897;;0.3639;0.066;;;38.744;0.334;0.599;1.792;0.738;0.114;0.051;0.334;0.358;1.564;1.750;0.100;0.844;0.056;58.553;
01.02.26;15:14:38;P.+F. SP;SP;F_260201_151438_0;n.c.;1731;;0.0000;0.1613;0.3794;;0.3603;0.051;;;36.740;0.331;0.618;1.867;0.748;0.088;0.039;0.331;0.349;1.605;1.755;0.081;0.866;0.053;58.831;
01.02.26;15:15:08;P.+F. SP;SP;F_260201_151508_0;n.c.;2158;;0.0000;0.1599;0.3718;;0.3574;0.039;;;35.148;0.328;0.633;1.926;0.755;0.068;0.030;0.328;0.342;1.599;1.719;0.065;0.862;0.073;58.820;
01.02.26;15:15:38;P.+F. SP;SP;F_260201_151538_0;n.c.;2664;;0.0000;0.1588;0.3658;;0.3555;0.028;;;31.638;0.327;0.645;1.974;0.761;0.050;0.022;0.327;0.336;1.667;1.752;0.046;0.899;0.055;51.125;
01.02.26;15:16:08;P.+F. SP;SP;F_260201_151608_0;n.c.;3250;;0.0000;0.1577;0.3601;;0.3531;0.020;;;26.634;0.325;0.656;2.021;0.766;0.035;0.016;0.325;0.331;1.639;1.711;0.039;0.884;0.077;53.096;
01.02.26;15:16:12;LC-Stop;LCE;LC1;;;;;;;;;;;;;;;;;;;;;;;;;;;
