"residual_sum_of_squares","root_mean_squared_error","relative_root_mean_squared_error","a","b","c","d","alpha","beta","etrmax_with_photoinhibition","etrmax_without_photoinhibition","ik_with_photoinhibition","ik_without_photoinhibition","im_with_photoinhibition","w","ib","etrmax_without_with_ratio"
3.94483526741132,0.530823838643516,0.0410023378078429,1.45023778485168e-05,0.0312510578681588,6.41287676393587,NA,0.15593625712936,NA,19.7868705395612,NA,126.89076231416,NA,664.977328707303,3.24054956073898,NA,NA
