"residual_sum_of_squares","root_mean_squared_error","relative_root_mean_squared_error","a","b","c","d","alpha","beta","etrmax_with_photoinhibition","etrmax_without_photoinhibition","ik_with_photoinhibition","ik_without_photoinhibition","im_with_photoinhibition","w","ib","etrmax_without_with_ratio"
206.814599095024,3.84349728293521,0.0456862438768143,1.54384235607954e-06,0.0023290170763459,2.74734680907002,NA,0.363987537612152,NA,155.087254008213,NA,426.078472426896,NA,1333.99827171656,1.13087461123828,NA,NA
