"par","prediction"
0,0
1,0.404729605206462
2,0.805860159710777
3,1.20342945809669
4,1.59747480485081
5,1.98803302206192
6,2.37514045697726
7,2.75883298941879
8,3.13914603906261
9,3.51611457258426
10,3.88977311067292
11,4.26015573491717
12,4.62729609456514
13,4.99122741316158
14,5.35198249506462
15,5.70959373184448
16,6.06409310856695
17,6.41551220996365
18,6.7638822264918
19,7.10923396028553
20,7.45159783100106
21,7.79100388155802
22,8.12748178377886
23,8.46106084392866
24,8.79177000815721
25,9.11963786784539
26,9.44469266485789
27,9.76696229670404
28,10.0864743216087
29,10.4032559634949
30,10.7173341168802
31,11.0287353516884
32,11.3374859179783
33,11.6436117505909
34,11.947138473717
35,12.2480914053874
36,12.5464955618851
37,12.8423756620839
38,13.1357561317124
39,13.4266611075464
40,13.7151144415304
41,14.0011397048297
42,14.2847601918147
43,14.5659989239781
44,14.8448786537873
45,15.1214218684721
46,15.39565079375
47,15.6675873974894
48,15.9372533933125
49,16.204670244139
50,16.469859165671
51,16.7328411298216
52,16.9936368680868
53,17.2522668748628
54,17.508751410709
55,17.7631105055585
56,18.0153639618764
57,18.2655313577673
58,18.5136320500326
59,18.7596851771785
60,19.0037096623768
61,19.245724216377
62,19.4857473403733
63,19.7237973288251
64,19.9598922722335
65,20.194050059873
66,20.4262883824815
67,20.6566247349061
68,20.8850764187094
69,21.1116605447331
70,21.3363940356233
71,21.559293628315
72,21.7803758764787
73,21.999657152929
74,22.2171536519963
75,22.4328813918608
76,22.6468562168518
77,22.8590937997111
78,23.0696096438215
79,23.278419085402
80,23.485537295669
81,23.6909792829644
82,23.8947598948522
83,24.0968938201826
84,24.2973955911252
85,24.4962795851721
86,24.6935600271097
87,24.8892509909622
88,25.0833664019054
89,25.2759200381517
90,25.4669255328076
91,25.6563963757035
92,25.8443459151961
93,26.0307873599439
94,26.2157337806578
95,26.3991981118242
96,26.5811931534042
97,26.7617315725069
98,26.9408259050392
99,27.1184885573307
100,27.2947318077352
101,27.4695678082096
102,27.6430085858686
103,27.8150660445183
104,27.9857519661671
105,28.1550780125144
106,28.3230557264188
107,28.4896965333448
108,28.6550117427887
109,28.8190125496847
110,28.9817100357902
111,29.1431151710524
112,29.3032388149546
113,29.4620917178442
114,29.6196845222415
115,29.7760277641303
116,29.9311318742305
117,30.0850071792524
118,30.2376639031341
119,30.389112168261
120,30.539361996669
121,30.6884233112301
122,30.8363059368228
123,30.9830196014849
124,31.1285739375516
125,31.2729784827771
126,31.4162426814414
127,31.5583758854412
128,31.699387355367
129,31.8392862615638
130,31.9780816851795
131,32.1157826191969
132,32.2523979694531
133,32.3879365556449
134,32.5224071123199
135,32.655818289855
136,32.7881786554216
137,32.9194966939372
138,33.0497808090054
139,33.1790393238422
140,33.3072804821906
141,33.4345124492226
142,33.5607433124298
143,33.6859810825015
144,33.8102336941919
145,33.9335090071749
146,34.0558148068887
147,34.1771588053683
148,34.2975486420678
149,34.4169918846719
150,34.5354960298958
151,34.6530685042763
152,34.7697166649508
153,34.885447800428
154,35.0002691313467
155,35.1141878112266
156,35.2272109272081
157,35.3393455007829
158,35.4505984885156
159,35.5609767827555
160,35.6704872123399
161,35.7791365432872
162,35.8869314794827
163,35.9938786633547
164,36.099984676542
165,36.2052560405532
166,36.3096992174179
167,36.4133206103287
168,36.5161265642764
169,36.6181233666761
170,36.7193172479859
171,36.8197143823179
172,36.9193208880415
173,37.0181428283787
174,37.1161862119929
175,37.2134569935694
176,37.3099610743891
177,37.4057043028956
178,37.5006924752541
179,37.5949313359044
180,37.6884265781067
181,37.7811838444805
182,37.8732087275375
183,37.9645067702071
184,38.055083466356
185,38.1449442613017
186,38.2340945523187
187,38.32253968914
188,38.410284974451
189,38.4973356643786
190,38.5836969689738
191,38.6693740526882
192,38.7543720348458
193,38.8386959901078
194,38.9223509489327
195,39.0053418980305
196,39.0876737808118
197,39.169351497831
198,39.2503799072246
199,39.3307638251444
200,39.4105080261849
201,39.4896172438066
202,39.5680961707531
203,39.6459494594643
204,39.7231817224845
205,39.7997975328647
206,39.875801424562
207,39.9511978928326
208,40.0259913946208
209,40.1001863489441
210,40.1737871372726
211,40.246798103905
212,40.3192235563393
213,40.3910677656405
214,40.4623349668023
215,40.5330293591062
216,40.6031551064754
217,40.6727163378252
218,40.7417171474091
219,40.810161595161
220,40.8780537070332
221,40.9453974753311
222,41.0121968590434
223,41.0784557841693
224,41.1441781440409
225,41.2093677996433
226,41.2740285799294
227,41.338164282133
228,41.4017786720767
229,41.4648754844771
230,41.5274584232468
231,41.5895311617925
232,41.6510973433094
233,41.7121605810737
234,41.7727244587301
235,41.8327925305772
236,41.8923683218497
237,41.9514553289964
238,42.0100570199565
239,42.068176834432
240,42.1258181841571
241,42.1829844531648
242,42.2396789980505
243,42.295905148233
244,42.3516662062117
245,42.4069654478222
246,42.4618061224879
247,42.51619145347
248,42.5701246381135
249,42.6236088480918
250,42.6766472296475
251,42.7292429038313
252,42.7813989667382
253,42.8331184897405
254,42.8844045197193
255,42.9352600792927
256,42.9856881670418
257,43.0356917577342
258,43.0852738025452
259,43.1344372292766
260,43.1831849425731
261,43.231519824136
262,43.2794447329354
263,43.3269625054197
264,43.3740759557227
265,43.4207878758685
266,43.4671010359747
267,43.513018184453
268,43.5585420482076
269,43.6036753328321
270,43.6484207228033
271,43.6927808816741
272,43.7367584522634
273,43.7803560568446
274,43.823576297332
275,43.8664217554649
276,43.9088949929902
277,43.9509985518429
278,43.9927349543248
279,44.034106703281
280,44.0751162822752
281,44.1157661557623
282,44.1560587692604
283,44.1959965495195
284,44.2355819046899
285,44.274817224488
286,44.3137048803605
287,44.3522472256472
288,44.3904465957419
289,44.4283053082516
290,44.4658256631541
291,44.5030099429543
292,44.5398604128383
293,44.5763793208265
294,44.6125688979249
295,44.6484313582745
296,44.6839688993
297,44.7191837018562
298,44.7540779303733
299,44.7886537330008
300,44.8229132417496
301,44.8568585726329
302,44.8904918258058
303,44.9238150857031
304,44.9568304211761
305,44.989539885628
306,45.0219455171474
307,45.0540493386414
308,45.0858533579664
309,45.1173595680583
310,45.1485699470611
311,45.1794864584541
312,45.2101110511781
313,45.2404456597606
314,45.2704922044385
315,45.3002525912816
316,45.3297287123128
317,45.3589224456286
318,45.3878356555179
319,45.4164701925791
320,45.4448278938375
321,45.4729105828595
322,45.5007200698676
323,45.5282581518533
324,45.5555266126888
325,45.582527223238
326,45.6092617414665
327,45.63573191255
328,45.6619394689821
329,45.6878861306811
330,45.7135736050952
331,45.7390035873072
332,45.7641777601382
333,45.7890977942502
334,45.8137653482473
335,45.8381820687764
336,45.8623495906272
337,45.8862695368302
338,45.909943518755
339,45.9333731362068
340,45.9565599775222
341,45.9795056196642
342,46.0022116283162
343,46.0246795579754
344,46.0469109520444
345,46.0689073429235
346,46.0906702521001
347,46.1122011902393
348,46.1335016572722
349,46.1545731424838
350,46.1754171246007
351,46.1960350718765
352,46.2164284421782
353,46.2365986830701
354,46.2565472318983
355,46.2762755158736
356,46.2957849521535
357,46.3150769479244
358,46.3341529004818
359,46.3530141973107
360,46.3716622161648
361,46.3900983251451
362,46.4083238827774
363,46.42634023809
364,46.4441487306896
365,46.4617506908372
366,46.4791474395231
367,46.496340288541
368,46.5133305405621
369,46.5301194892072
370,46.5467084191197
371,46.5630986060371
372,46.5792913168615
373,46.5952878097304
374,46.6110893340859
375,46.6266971307441
376,46.6421124319634
377,46.6573364615121
378,46.6723704347354
379,46.6872155586226
380,46.7018730318723
381,46.716344044958
382,46.7306297801931
383,46.7447314117946
384,46.758650105947
385,46.7723870208651
386,46.7859433068566
387,46.7993201063841
388,46.8125185541258
389,46.825539777037
390,46.8383848944099
391,46.8510550179335
392,46.8635512517524
393,46.8758746925261
394,46.8880264294862
395,46.9000075444946
396,46.9118191121006
397,46.923462199597
398,46.9349378670767
399,46.9462471674877
400,46.9573911466887
401,46.9683708435034
402,46.9791872897746
403,46.989841510418
404,47.000334523475
405,47.0106673401658
406,47.0208409649414
407,47.0308563955354
408,47.0407146230154
409,47.0504166318335
410,47.0599633998773
411,47.0693558985194
412,47.0785950926671
413,47.0876819408115
414,47.0966173950763
415,47.1054024012658
416,47.114037898913
417,47.1225248213268
418,47.1308640956392
419,47.1390566428518
420,47.147103377882
421,47.1550052096088
422,47.1627630409185
423,47.170377768749
424,47.1778502841353
425,47.185181472253
426,47.1923722124629
427,47.1994233783538
428,47.2063358377859
429,47.2131104529337
430,47.2197480803282
431,47.226249570899
432,47.232615770016
433,47.2388475175305
434,47.2449456478164
435,47.2509109898107
436,47.2567443670539
437,47.2624465977298
438,47.2680184947049
439,47.2734608655681
440,47.2787745126695
441,47.2839602331584
442,47.2890188190226
443,47.2939510571255
444,47.2987577292441
445,47.3034396121063
446,47.3079974774279
447,47.312432091949
448,47.3167442174708
449,47.3209346108916
450,47.3250040242423
451,47.3289532047221
452,47.3327828947338
453,47.3364938319184
454,47.3400867491899
455,47.3435623747694
456,47.3469214322196
457,47.3501646404781
458,47.3532927138908
459,47.3563063622458
460,47.3592062908053
461,47.361993200339
462,47.3646677871564
463,47.3672307431386
464,47.3696827557704
465,47.3720245081716
466,47.3742566791288
467,47.3763799431261
468,47.378394970376
469,47.3803024268501
470,47.3821029743092
471,47.3837972703335
472,47.3853859683524
473,47.3868697176743
474,47.3882491635153
475,47.3895249470292
476,47.3906977053356
477,47.391768071549
478,47.3927366748069
479,47.3936041402983
480,47.3943710892912
481,47.3950381391609
482,47.3956059034169
483,47.3960749917307
484,47.3964460099625
485,47.396719560188
486,47.3968962407253
487,47.3969766461614
488,47.3969613673779
489,47.3968509915773
490,47.3966461023088
491,47.396347279494
492,47.3959550994519
493,47.3954701349244
494,47.394892955101
495,47.3942241256439
496,47.3934642087123
497,47.3926137629868
498,47.391673343694
499,47.3906435026297
500,47.3895247881836
501,47.3883177453621
502,47.3870229158124
503,47.3856408378455
504,47.384172046459
505,47.3826170733604
506,47.3809764469895
507,47.3792506925412
508,47.3774403319876
509,47.3755458841003
510,47.3735678644724
511,47.3715067855402
512,47.3693631566052
513,47.367137483855
514,47.3648302703853
515,47.3624420162207
516,47.3599732183355
517,47.3574243706749
518,47.3547959641757
519,47.3520884867862
520,47.3493024234875
521,47.3464382563127
522,47.3434964643677
523,47.3404775238508
524,47.3373819080722
525,47.334210087474
526,47.3309625296494
527,47.3276396993618
528,47.3242420585644
529,47.3207700664187
530,47.3172241793136
531,47.3136048508841
532,47.3099125320297
533,47.306147670933
534,47.3023107130776
535,47.2984021012667
536,47.2944222756409
537,47.290371673696
538,47.2862507303005
539,47.2820598777138
540,47.277799545603
541,47.2734701610606
542,47.2690721486215
543,47.2646059302802
544,47.2600719255077
545,47.2554705512682
546,47.2508022220357
547,47.2460673498108
548,47.2412663441371
549,47.2363996121173
550,47.2314675584293
551,47.2264705853427
552,47.2214090927342
553,47.216283478104
554,47.2110941365908
555,47.2058414609881
556,47.200525841759
557,47.1951476670521
558,47.1897073227163
559,47.1842051923163
560,47.1786416571473
561,47.1730170962501
562,47.1673318864257
563,47.1615864022501
564,47.1557810160889
565,47.1499160981117
566,47.1439920163064
567,47.1380091364935
568,47.1319678223404
569,47.125868435375
570,47.1197113350001
571,47.113496878507
572,47.1072254210893
573,47.1008973158564
574,47.0945129138472
575,47.0880725640435
576,47.0815766133832
577,47.0750254067736
578,47.0684192871046
579,47.0617585952618
580,47.055043670139
581,47.0482748486518
582,47.0414524657496
583,47.0345768544289
584,47.0276483457453
585,47.0206672688265
586,47.0136339508843
587,47.006548717227
588,46.9994118912719
589,46.9922237945569
590,46.984984746753
591,46.977695065676
592,46.9703550672985
593,46.9629650657614
594,46.955525373386
595,46.9480363006853
596,46.9404981563757
597,46.9329112473882
598,46.9252758788802
599,46.9175923542462
600,46.9098609751295
601,46.9020820414329
602,46.8942558513302
603,46.8863827012768
604,46.8784628860207
605,46.8704966986132
606,46.8624844304197
607,46.8544263711305
608,46.8463228087713
609,46.8381740297133
610,46.8299803186842
611,46.8217419587783
612,46.8134592314667
613,46.8051324166076
614,46.7967617924565
615,46.788347635676
616,46.7798902213461
617,46.7713898229739
618,46.7628467125036
619,46.7542611603262
620,46.745633435289
621,46.7369638047058
622,46.7282525343658
623,46.7194998885437
624,46.7107061300088
625,46.7018715200342
626,46.6929963184067
627,46.6840807834356
628,46.6751251719618
629,46.6661297393673
630,46.657094739584
631,46.6480204251026
632,46.6389070469817
633,46.6297548548567
634,46.6205640969485
635,46.6113350200722
636,46.6020678696459
637,46.592762889699
638,46.5834203228815
639,46.5740404104715
640,46.5646233923845
641,46.5551695071814
642,46.5456789920766
643,46.5361520829469
644,46.526589014339
645,46.5169900194782
646,46.5073553302762
647,46.4976851773394
648,46.4879797899766
649,46.4782393962069
650,46.4684642227679
651,46.4586544951235
652,46.4488104374713
653,46.4389322727505
654,46.4290202226499
655,46.4190745076149
656,46.4090953468556
657,46.3990829583539
658,46.3890375588714
659,46.3789593639563
660,46.3688485879512
661,46.358705444
662,46.3485301440557
663,46.3383228988869
664,46.3280839180857
665,46.3178134100741
666,46.3075115821117
667,46.2971786403023
668,46.286814789601
669,46.2764202338211
670,46.265995175641
671,46.2555398166111
672,46.2450543571603
673,46.2345389966031
674,46.2239939331461
675,46.2134193638945
676,46.2028154848592
677,46.1921824909626
678,46.181520576046
679,46.1708299328751
680,46.1601107531474
681,46.1493632274977
682,46.1385875455052
683,46.1277838956993
684,46.1169524655659
685,46.106093441554
686,46.0952070090813
687,46.0842933525407
688,46.0733526553065
689,46.0623850997401
690,46.0513908671961
691,46.0403701380286
692,46.0293230915966
693,46.0182499062704
694,46.007150759437
695,45.9960258275065
696,45.984875285917
697,45.9736993091413
698,45.9624980706919
699,45.9512717431271
700,45.9400204980562
701,45.9287445061455
702,45.9174439371236
703,45.9061189597871
704,45.8947697420058
705,45.8833964507284
706,45.871999251988
707,45.8605783109069
708,45.8491337917026
709,45.8376658576929
710,45.8261746713009
711,45.8146603940605
712,45.8031231866215
713,45.7915632087548
714,45.7799806193577
715,45.7683755764586
716,45.7567482372224
717,45.7450987579553
718,45.7334272941101
719,45.7217340002908
720,45.7100190302578
721,45.6982825369329
722,45.6865246724036
723,45.6747455879288
724,45.6629454339427
725,45.6511243600602
726,45.6392825150816
727,45.6274200469971
728,45.6155371029914
729,45.6036338294487
730,45.5917103719571
731,45.5797668753133
732,45.5678034835269
733,45.5558203398254
734,45.5438175866582
735,45.5317953657017
736,45.519753817863
737,45.5076930832848
738,45.4956133013499
739,45.4835146106851
740,45.471397149166
741,45.459261053921
742,45.4471064613357
743,45.4349335070572
744,45.4227423259981
745,45.4105330523412
746,45.398305819543
747,45.3860607603385
748,45.3737980067448
749,45.3615176900656
750,45.3492199408949
751,45.3369048891213
752,45.324572663932
753,45.3122233938168
754,45.2998572065718
755,45.2874742293037
756,45.2750745884335
757,45.2626584097007
758,45.2502258181665
759,45.2377769382184
760,45.2253118935737
761,45.2128308072831
762,45.2003338017348
763,45.1878209986581
764,45.1752925191271
765,45.1627484835646
766,45.1501890117452
767,45.1376142227999
768,45.1250242352189
769,45.1124191668556
770,45.0997991349301
771,45.0871642560327
772,45.0745146461277
773,45.0618504205566
774,45.0491716940416
775,45.0364785806896
776,45.0237711939949
777,45.0110496468431
778,44.9983140515146
779,44.9855645196876
780,44.9728011624417
781,44.9600240902613
782,44.9472334130389
783,44.9344292400782
784,44.9216116800976
785,44.9087808412336
786,44.8959368310438
787,44.8830797565099
788,44.8702097240417
789,44.8573268394794
