"residual_sum_of_squares","root_mean_squared_error","relative_root_mean_squared_error","a","b","c","d","alpha","beta","etrmax_with_photoinhibition","etrmax_without_photoinhibition","ik_with_photoinhibition","ik_without_photoinhibition","im_with_photoinhibition","w","ib","etrmax_with_without_ratio"
18.8555355859255,1.12117603690427,0.0526889106637034,1.89080206481059e-05,0.010789908266004,2.78759431943572,NA,0.358732256350137,NA,39.5101557101885,NA,110.138285617742,NA,383.965099943353,1.48620915778537,NA,NA
