"residual_sum_of_squares","root_mean_squared_error","relative_root_mean_squared_error","a","b","c","d","alpha","beta","etrmax_with_photoinhibition","etrmax_without_photoinhibition","ik_with_photoinhibition","ik_without_photoinhibition","im_with_photoinhibition","w","ib","etrmax_without_with_ratio"
44.3164599842285,1.71884573642175,0.0677995913634061,1.00257651120781e-05,0.0124867427819516,2.78656903944013,NA,0.35886424698127,NA,43.3690321650658,NA,120.850802301655,NA,527.200897564451,2.36241123371699,NA,NA
