"par","prediction"
0,0
1,0.150825421784456
2,0.300021119872182
3,0.447608465797944
4,0.593608478825885
5,0.738041833055334
6,0.880928864356264
7,1.02228957713914
8,1.16214365096374
9,1.3005104469914
10,1.43740901428497
11,1.57285809596066
12,1.70687613519581
13,1.83948128109651
14,1.97069139442882
15,2.10052405321738
16,2.22899655821476
17,2.35612593824525
18,2.48192895542627
19,2.60642211027071
20,2.72962164667333
21,2.85154355678431
22,2.97220358577285
23,3.09161723648377
24,3.20979977398984
25,3.32676623004258
26,3.4425314074241
27,3.55710988420266
28,3.67051601789423
29,3.78276394953265
30,3.89386760765058
31,4.00384071217357
32,4.11269677822945
33,4.2204491198751
34,4.32711085374286
35,4.4326949026083
36,4.53721399888163
37,4.64068068802444
38,4.74310733189361
39,4.84450611201444
40,4.9448890327843
41,5.04426792460905
42,5.14265444697332
43,5.2400600914467
44,5.33649618462717
45,5.43197389102327
46,5.52650421587669
47,5.62009800792642
48,5.71276596211616
49,5.80451862224605
50,5.89536638357034
51,5.985319495342
52,6.07438806330572
53,6.16258205214047
54,6.24991128785272
55,6.33638546012155
56,6.42201412459683
57,6.50680670515138
58,6.59077249608835
59,6.67392066430475
60,6.75626025141221
61,6.8378001758159
62,6.91854923475255
63,6.99851610628858
64,7.07770935127917
65,7.15613741528918
66,7.23380863047681
67,7.31073121744076
68,7.38691328703184
69,7.46236284212964
70,7.53708777938523
71,7.61109589093053
72,7.68439486605506
73,7.75699229285095
74,7.8288956598267
75,7.90011235749053
76,7.97064967990393
77,8.04051482620605
78,8.1097149021096
79,8.17825692136878
80,8.24614780722002
81,8.31339439379596
82,8.38000342751328
83,8.44598156843498
84,8.51133539160764
85,8.57607138837417
86,8.64019596766257
87,8.70371545725128
88,8.76663610501146
89,8.82896408012686
90,8.89070547429168
91,8.95186630288675
92,9.01245250613478
93,9.07246995023474
94,9.13192442847621
95,9.19082166233371
96,9.24916730254171
97,9.30696693015066
98,9.36422605756428
99,9.4209501295587
100,9.47714452428367
101,9.53281455424627
102,9.58796546727746
103,9.64260244748186
104,9.69673061617095
105,9.75035503278024
106,9.80348069577056
107,9.85611254351386
108,9.90825545516378
109,9.95991425151142
110,10.0110936958264
111,10.0617984946836
112,10.1120332987762
113,10.1618027037141
114,10.2111112508103
115,10.2599634278524
116,10.3083636698624
117,10.3563163598432
118,10.4038258295128
119,10.4508963600261
120,10.4975321826852
121,10.543737479637
122,10.5895163845605
123,10.6348729833416
124,10.6798113147379
125,10.7243353710314
126,10.7684490986716
127,10.8121563989078
128,10.8554611284105
129,10.8983670998838
130,10.9408780826668
131,10.9829978033263
132,11.0247299462392
133,11.0660781541658
134,11.107046028814
135,11.1476371313945
136,11.187854983167
137,11.2277030659778
138,11.267184822789
139,11.306303658199
140,11.3450629389552
141,11.3834659944582
142,11.4215161172587
143,11.4592165635458
144,11.4965705536286
145,11.5335812724091
146,11.5702518698493
147,11.6065854614297
148,11.6425851286011
149,11.6782539192302
150,11.7135948480371
151,11.7486108970268
152,11.7833050159144
153,11.8176801225426
154,11.8517391032944
155,11.8854848134984
156,11.9189200778281
157,11.9520476906957
158,11.9848704166396
159,12.0173909907056
160,12.0496121188236
161,12.081536478177
162,12.1131667175685
163,12.1445054577785
164,12.1755552919195
165,12.206318785785
166,12.2367984781925
167,12.2669968813226
168,12.2969164810521
169,12.3265597372826
170,12.3559290842645
171,12.3850269309158
172,12.4138556611363
173,12.4424176341179
174,12.4707151846494
175,12.4987506234174
176,12.5265262373031
177,12.554044289674
178,12.5813070206724
179,12.6083166474988
180,12.6350753646921
181,12.661585344405
182,12.687848736676
183,12.7138676696974
184,12.7396442500793
185,12.7651805631102
186,12.7904786730135
187,12.8155406232007
188,12.840368436521
189,12.8649641155071
190,12.8893296426178
191,12.9134669804774
192,12.9373780721113
193,12.9610648411786
194,12.9845291922012
195,13.0077730107903
196,13.0307981638691
197,13.0536064998927
198,13.0761998490651
199,13.0985800235531
200,13.1207488176969
201,13.1427080082188
202,13.1644593544276
203,13.1860045984218
204,13.2073454652886
205,13.2284836633013
206,13.2494208841132
207,13.2701588029497
208,13.2906990787969
209,13.3110433545883
210,13.3311932573887
211,13.351150398576
212,13.37091637402
213,13.390492764259
214,13.4098811346748
215,13.4290830356639
216,13.4481000028077
217,13.4669335570399
218,13.4855852048119
219,13.5040564382557
220,13.5223487353448
221,13.5404635600533
222,13.5584023625124
223,13.5761665791653
224,13.5937576329196
225,13.6111769332982
226,13.628425876588
227,13.6455058459866
228,13.6624182117471
229,13.6791643313215
230,13.6957455495014
231,13.7121631985575
232,13.7284185983774
233,13.7445130566009
234,13.7604478687545
235,13.7762243183835
236,13.7918436771828
237,13.8073072051256
238,13.822616150591
239,13.8377717504897
240,13.8527752303879
241,13.8676278046302
242,13.8823306764605
243,13.8968850381411
244,13.9112920710715
245,13.9255529459041
246,13.9396688226599
247,13.9536408508415
248,13.9674701695459
249,13.9811579075749
250,13.9947051835446
