"residual_sum_of_squares","root_mean_squared_error","relative_root_mean_squared_error","a","b","c","d","alpha","beta","etrmax_with_photoinhibition","etrmax_without_photoinhibition","ik_with_photoinhibition","ik_without_photoinhibition","im_with_photoinhibition","w","ib","etrmax_with_without_ratio"
88.0223199443284,2.42242743192758,0.0830372240201141,8.23302675947562e-06,0.0111005201218918,2.49723442750444,NA,0.400442981638425,NA,49.5807875443385,NA,123.814849598505,NA,550.744150672563,2.44812679947892,NA,NA
