"residual_sum_of_squares","root_mean_squared_error","relative_root_mean_squared_error","a","b","c","d","alpha","beta","etrmax_with_photoinhibition","etrmax_without_photoinhibition","ik_with_photoinhibition","ik_without_photoinhibition","im_with_photoinhibition","w","ib","etrmax_with_without_ratio"
8.65265767861031,0.759502366843374,0.0874507109718493,5.68254499680963e-05,0.0281156340670971,4.87232766506103,NA,0.205240712189966,NA,16.2880803458313,NA,79.3608644797308,NA,292.817347226437,1.6896945257095,NA,NA
