"residual_sum_of_squares","root_mean_squared_error","relative_root_mean_squared_error","a","b","c","d","alpha","beta","etrmax_with_photoinhibition","etrmax_without_photoinhibition","ik_with_photoinhibition","ik_without_photoinhibition","im_with_photoinhibition","w","ib","etrmax_without_with_ratio"
132.357606000019,3.07475441528052,0.034297156676387,1.33647851851095e-06,0.00183590609879938,2.99225308988117,NA,0.334196329642594,NA,171.366476225387,NA,512.771867987462,NA,1496.29825940029,0.91805840533528,NA,NA
