"par","prediction"
0,0
1,0.365570233399845
2,0.728930184127693
3,1.09009545191737
4,1.44908150169137
5,1.80590366496457
6,2.16057714123058
7,2.51311699933124
8,2.86353817880932
9,3.21185549124469
10,3.55808362157427
11,3.90223712939591
12,4.2443304502564
13,4.58437789692401
14,4.92239366064552
15,5.25839181238814
16,5.59238630406651
17,5.92439096975489
18,6.25441952688484
19,6.58248557742858
20,6.9086026090682
21,7.23278399635088
22,7.55504300183041
23,7.87539277719515
24,8.19384636438255
25,8.51041669668056
26,8.82511659981594
27,9.13795879302982
28,9.4489558901405
29,9.75812040059388
30,10.0654647305014
31,10.3710011836661
32,10.6747419625964
33,10.9766991695081
34,11.2768848073149
35,11.5753107806074
36,11.8719888966204
37,12.1669308661894
38,12.4601483046958
39,12.7516527330013
40,13.0414555783716
41,13.3295681753892
42,13.6160017668561
43,13.9007675046859
44,14.1838764507857
45,14.4653395779281
46,14.7451677706133
47,15.0233718259209
48,15.2999624543527
49,15.5749502806656
50,15.848345844695
51,16.1201596021691
52,16.3904019255141
53,16.6590831046497
54,16.9262133477767
55,17.1918027821549
56,17.4558614548725
57,17.7183993336074
58,17.9794263073791
59,18.2389521872931
60,18.4969867072767
61,18.7535395248061
62,19.0086202216266
63,19.2622383044637
64,19.5144032057269
65,19.7651242842057
66,20.014410825758
67,20.2622720439908
68,20.5087170809333
69,20.7537550077029
70,20.9973948251641
71,21.2396454645794
72,21.4805157882541
73,21.7200145901735
74,21.9581505966332
75,22.1949324668629
76,22.4303687936432
77,22.6644681039154
78,22.8972388593858
79,23.1286894571222
80,23.3588282301449
81,23.5876634480109
82,23.815203317392
83,24.0414559826469
84,24.2664295263868
85,24.4901319700352
86,24.7125712743818
87,24.9337553401304
88,25.1536920084409
89,25.3723890614661
90,25.5898542228816
91,25.8060951584119
92,26.0211194763493
93,26.2349347280682
94,26.4475484085338
95,26.6589679568056
96,26.8692007565354
97,27.0782541364602
98,27.28613537089
99,27.4928516801904
100,27.6984102312605
101,27.9028181380052
102,28.1060824618035
103,28.3082102119709
104,28.509208346218
105,28.7090837711038
106,28.9078433424845
107,29.1054938659575
108,29.3020420973013
109,29.4974947429103
110,29.6918584602255
111,29.885139858161
112,30.0773454975254
113,30.2684818914397
114,30.4585555057508
115,30.6475727594403
116,30.8355400250294
117,31.0224636289803
118,31.2083498520926
119,31.3932049298963
120,31.5770350530406
121,31.7598463676788
122,31.9416449758496
123,32.1224369358544
124,32.3022282626301
125,32.48102492812
126,32.6588328616389
127,32.8356579502358
128,33.0115060390529
129,33.1863829316805
130,33.3602943905092
131,33.5332461370775
132,33.705243852417
133,33.8762931773937
134,34.0463997130457
135,34.2155690209186
136,34.3838066233959
137,34.551118004028
138,34.7175086078564
139,34.8829838417362
140,35.0475490746539
141,35.2112096380433
142,35.3739708260977
143,35.5358378960797
144,35.6968160686269
145,35.8569105280557
146,36.0161264226615
147,36.1744688650165
148,36.3319429322642
149,36.488553666411
150,36.6443060746156
151,36.799205129475
152,36.9532557693079
153,37.1064628984355
154,37.2588313874598
155,37.4103660735387
156,37.5610717606587
157,37.7109532199055
158,37.8600151897312
159,38.0082623762196
160,38.1556994533483
161,38.3023310632495
162,38.4481618164669
163,38.5931962922111
164,38.7374390386125
165,38.8808945729714
166,39.023567382006
167,39.1654619220984
168,39.3065826195376
169,39.4469338707606
170,39.5865200425916
171,39.7253454724782
172,39.8634144687258
173,40.0007313107303
174,40.1373002492072
175,40.2731255064206
176,40.4082112764081
177,40.5425617252049
178,40.6761809910656
179,40.8090731846831
180,40.941242389407
181,41.0726926614585
182,41.2034280301441
183,41.3334524980676
184,41.4627700413391
185,41.5913846097832
186,41.7193001271446
187,41.8465204912924
188,41.9730495744216
189,42.0988912232539
190,42.2240492592356
191,42.3485274787349
192,42.472329653236
193,42.5954595295327
194,42.7179208299194
195,42.839717252381
196,42.9608524707804
197,43.0813301350449
198,43.2011538713507
199,43.3203272823058
200,43.438853947131
201,43.5567374218397
202,43.6739812394157
203,43.7905889099897
204,43.9065639210142
205,44.0219097374362
206,44.1366298018698
207,44.2507275347655
208,44.3642063345795
209,44.4770695779405
210,44.5893206198154
211,44.7009627936737
212,44.8119994116501
213,44.9224337647062
214,45.0322691227896
215,45.1415087349934
216,45.2501558297124
217,45.3582136147996
218,45.46568527772
219,45.5725739857038
220,45.6788828858982
221,45.7846151055176
222,45.8897737519925
223,45.9943619131176
224,46.098382657198
225,46.2018390331945
226,46.3047340708673
227,46.4070707809189
228,46.5088521551356
229,46.6100811665272
230,46.7107607694669
231,46.8108938998281
232,46.9104834751218
233,47.0095323946317
234,47.1080435395485
235,47.206019773103
236,47.3034639406983
237,47.4003788700403
238,47.4967673712679
239,47.5926322370811
240,47.6879762428691
241,47.7828021468363
242,47.8771126901278
243,47.970910596954
244,48.0641985747133
245,48.1569793141148
246,48.2492554892994
247,48.3410297579597
248,48.4323047614594
249,48.5230831249512
250,48.6133674574944
251,48.7031603521703
252,48.7924643861982
253,48.8812821210492
254,48.9696161025593
255,49.057468861042
256,49.1448429113998
257,49.2317407532342
258,49.3181648709556
259,49.4041177338916
260,49.4896017963951
261,49.5746194979508
262,49.6591732632813
263,49.7432655024519
264,49.8268986109752
265,49.9100749699142
266,49.9927969459845
267,50.0750668916564
268,50.1568871452554
269,50.2382600310624
270,50.3191878594124
271,50.3996729267932
272,50.4797175159429
273,50.5593238959466
274,50.638494322332
275,50.717231037165
276,50.795536269144
277,50.8734122336931
278,50.9508611330556
279,51.0278851563853
280,51.1044864798386
281,51.1806672666647
282,51.2564296672955
283,51.3317758194346
284,51.4067078481462
285,51.4812278659422
286,51.5553379728697
287,51.6290402565971
288,51.7023367924996
289,51.7752296437442
290,51.847720861374
291,51.9198124843918
292,51.9915065398429
293,52.0628050428971
294,52.1337099969308
295,52.2042233936077
296,52.2743472129586
297,52.344083423462
298,52.4134339821222
299,52.4824008345482
300,52.5509859150313
301,52.6191911466223
302,52.6870184412079
303,52.7544696995869
304,52.8215468115452
305,52.8882516559307
306,52.9545861007275
307,53.0205520031295
308,53.0861512096131
309,53.15138555601
310,53.2162568675787
311,53.2807669590762
312,53.3449176348281
313,53.4087106887996
314,53.4721479046642
315,53.5352310558737
316,53.597961905726
317,53.6603422074337
318,53.7223737041911
319,53.7840581292415
320,53.8453972059434
321,53.9063926478368
322,53.9670461587081
323,54.0273594326555
324,54.0873341541531
325,54.146971998115
326,54.2062746299586
327,54.2652437056675
328,54.3238808718543
329,54.3821877658222
330,54.4401660156265
331,54.497817240136
332,54.5551430490931
333,54.6121450431742
334,54.6688248140494
335,54.7251839444414
336,54.7812240081845
337,54.8369465702827
338,54.8923531869677
339,54.9474454057562
340,55.002224765507
341,55.0566927964774
342,55.1108510203794
343,55.1647009504355
344,55.2182440914337
345,55.2714819397824
346,55.3244159835653
347,55.3770477025949
348,55.4293785684661
349,55.48141004461
350,55.5331435863462
351,55.5845806409353
