"residual_sum_of_squares","root_mean_squared_error","relative_root_mean_squared_error","a","b","c","d","alpha","beta","etrmax_with_photoinhibition","etrmax_without_photoinhibition","ik_with_photoinhibition","ik_without_photoinhibition","im_with_photoinhibition","w","ib","etrmax_without_with_ratio"
333.965177024429,4.8841227975702,0.0881939318223906,2.86913887977577e-06,0.00558002252599236,2.46770725883487,NA,0.405234452514498,NA,91.7283953506339,NA,226.358827048034,NA,927.408418726299,2.09707202860483,NA,NA
