"residual_sum_of_squares","root_mean_squared_error","relative_root_mean_squared_error","a","b","c","d","alpha","beta","etrmax_with_photoinhibition","etrmax_without_photoinhibition","ik_with_photoinhibition","ik_without_photoinhibition","im_with_photoinhibition","w","ib","etrmax_without_with_ratio"
107.180632564442,2.67308351988787,0.073795089862412,5.53555248242825e-06,0.00827790952364782,2.72716903063527,NA,0.366680608633583,NA,62.3102518194596,NA,169.930589053115,NA,701.900484028962,2.13051286375268,NA,NA
