"residual_sum_of_squares","root_mean_squared_error","relative_root_mean_squared_error","a","b","c","d","alpha","beta","etrmax_with_photoinhibition","etrmax_without_photoinhibition","ik_with_photoinhibition","ik_without_photoinhibition","im_with_photoinhibition","w","ib","etrmax_with_without_ratio"
83.9581710329241,2.36584264104672,0.0651934213874144,73.3501463728717,0.360283946895135,0.015098771217705,NA,0.360283946895135,0.015098771217705,61.53010715848,73.3501463728717,170.782261293449,203.589826871252,654.201852748491,NA,4858.02091542791,1.19210171670833
