"residual_sum_of_squares","root_mean_squared_error","relative_root_mean_squared_error","a","b","c","d","alpha","beta","etrmax_with_photoinhibition","etrmax_without_photoinhibition","ik_with_photoinhibition","ik_without_photoinhibition","im_with_photoinhibition","w","ib","etrmax_with_without_ratio"
12.4605534147588,0.911429405375929,0.0421499335026958,41.3472084824229,0.294909409310719,0.00956558498805815,NA,0.294909409310719,0.00956558498805815,35.7962525223783,41.3472084824229,121.380503274017,140.20308330976,485.161161397883,NA,4322.49658897406,1.1550708682864
