"residual_sum_of_squares","root_mean_squared_error","relative_root_mean_squared_error","a","b","c","d","alpha","beta","etrmax_with_photoinhibition","etrmax_without_photoinhibition","ik_with_photoinhibition","ik_without_photoinhibition","im_with_photoinhibition","w","ib","etrmax_without_with_ratio"
63.465140957394,2.05694175832949,0.0702902183555341,56.3080825500123,0.388244281434479,0.0129755972289313,NA,0.388244281434479,0.0129755972289313,48.5833236452241,56.3080825500123,125.135967143468,145.032612822953,497.670585040559,NA,4339.53686728683,1.15900021499553
