"residual_sum_of_squares","root_mean_squared_error","relative_root_mean_squared_error","a","b","c","d","alpha","beta","etrmax_with_photoinhibition","etrmax_without_photoinhibition","ik_with_photoinhibition","ik_without_photoinhibition","im_with_photoinhibition","w","ib","etrmax_with_without_ratio"
92.8003305955587,2.48730551126527,0.0526340045332352,124.322709444413,0.38798425075584,0.043591537870538,NA,0.38798425075584,0.043591537870538,86.385687995026,124.322709444413,222.652563413944,320.432360855414,734.616850382114,NA,2851.99182037663,1.43915864224605
