"Date";"Time";"Action";"ID";"Name";"Temp";"PAR";"F(I)/Fo calc";"F(I)";"Fo,Fo'";"Fm,Fm'";"FMTm";"F";"Y(II)";"Y(4S)";"k/ocs";"ETR(II)";"Y(NO)";"Y(NPQ)";"NPQ";"qN";"qP";"qL";"F/Fm";"Fm'/Fm";"P700ox";"P700m,P700m'";"Y(I)";"Y(ND)";"Y(NA)";"ETR(I)";
01.02.26;17:27:41;New Report;NR;MR1;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.26;17:30:02;P700-Cal.;SK;S_260201_173002; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.26;17:30:08;LC-Start;LCB;LC1;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.26;17:30:08;Manual;SK;S_260201_173008; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.26;17:30:09;Fo-Det.;Fo;;n.c.;0;;0.0000;0.1529;;;;;;;;;;;;;;;;;;;;;;
01.02.26;17:30:09;Fm-Det.;SP;F_260201_173009_0;n.c.;0;;0.0000;0.1529;0.7470;;0.1624;0.795;;;0.000;0.217;0.000;0.000;0.000;0.984;0.927;0.217;1.000;0.170;0.837;;;;;
01.02.26;17:30:17;Pm.-Det.;SP;F_260201_173017_0;n.c.;0;;0.0000;0.1520;0.7267;;0.1686;0.768;;;0.000;0.226;0.006;0.028;0.033;0.971;0.876;0.226;0.973;0.716;0.876;0.182;0.818;-0.000;0.000;
01.02.26;17:30:51;P.+F. SP;SP;F_260201_173051_0;n.c.;14;;0.0000;0.1418;0.5398;;0.2307;0.573;;;3.367;0.309;0.119;0.384;0.330;0.777;0.477;0.309;0.723;0.010;0.682;0.768;0.012;0.221;4.513;
01.02.26;17:31:21;P.+F. SP;SP;F_260201_173121_0;n.c.;23;;0.0000;0.1371;0.4785;;0.2079;0.566;;;5.464;0.278;0.156;0.561;0.425;0.793;0.523;0.278;0.641;-0.003;0.683;0.783;0.000;0.217;7.564;
01.02.26;17:31:51;P.+F. SP;SP;F_260201_173151_0;n.c.;36;;0.0000;0.1382;0.4911;;0.2004;0.592;;;8.950;0.268;0.140;0.521;0.406;0.824;0.568;0.268;0.658;-0.014;0.643;0.751;0.000;0.249;11.348;
01.02.26;17:32:21;P.+F. SP;SP;F_260201_173221_0;n.c.;86;;0.0000;0.1320;0.4210;;0.1853;0.560;;;20.221;0.248;0.192;0.774;0.513;0.815;0.581;0.248;0.564;0.064;0.736;0.767;0.073;0.160;27.711;
01.02.26;17:32:51;P.+F. SP;SP;F_260201_173251_0;n.c.;157;;0.0000;0.1261;0.3666;;0.1859;0.493;;;32.501;0.249;0.258;1.037;0.595;0.751;0.510;0.249;0.491;0.153;0.814;0.754;0.175;0.071;49.737;
01.02.26;17:33:21;P.+F. SP;SP;F_260201_173321_0;n.c.;211;;0.0000;0.1229;0.3404;;0.1882;0.447;;;39.631;0.252;0.301;1.194;0.634;0.700;0.457;0.252;0.456;0.223;0.861;0.728;0.254;0.017;64.549;
01.02.26;17:33:51;P.+F. SP;SP;F_260201_173351_0;n.c.;365;;0.0000;0.1145;0.2831;;0.2035;0.281;;;43.088;0.272;0.446;1.638;0.716;0.472;0.265;0.272;0.379;0.482;0.899;0.477;0.550;-0.027;73.129;
01.02.26;17:34:21;P.+F. SP;SP;F_260201_173421_0;n.c.;577;;0.0000;0.1111;0.2635;;0.2188;0.170;;;41.100;0.293;0.537;1.835;0.744;0.293;0.149;0.293;0.353;0.665;0.927;0.299;0.760;-0.059;72.536;
01.02.26;17:34:51;P.+F. SP;SP;F_260201_173451_0;n.c.;902;;0.0000;0.1096;0.2548;;0.2290;0.101;;;38.265;0.307;0.592;1.932;0.756;0.177;0.085;0.307;0.341;0.728;0.893;0.188;0.832;-0.020;71.199;
01.02.26;17:35:21;P.+F. SP;SP;F_260201_173521_0;n.c.;1394;;0.0000;0.1085;0.2489;;0.2344;0.058;;;34.100;0.314;0.628;2.001;0.764;0.103;0.048;0.314;0.333;0.802;0.908;0.121;0.916;-0.037;70.851;
01.02.26;17:35:51;P.+F. SP;SP;F_260201_173551_0;n.c.;1731;;0.0000;0.1076;0.2446;;0.2336;0.045;;;32.603;0.313;0.642;2.054;0.769;0.080;0.037;0.313;0.327;0.837;0.895;0.067;0.955;-0.022;48.690;
01.02.26;17:36:21;P.+F. SP;SP;F_260201_173621_0;n.c.;2158;;0.0000;0.1068;0.2403;;0.2325;0.033;;;29.467;0.311;0.656;2.108;0.775;0.059;0.027;0.311;0.322;0.834;0.848;0.017;0.952;0.031;15.146;
01.02.26;17:36:51;P.+F. SP;SP;F_260201_173651_0;n.c.;2664;;0.0000;0.1061;0.2370;;0.2315;0.023;;;26.081;0.310;0.667;2.152;0.780;0.042;0.019;0.310;0.317;0.830;0.881;0.058;0.948;-0.006;64.732;
01.02.26;17:37:21;P.+F. SP;SP;F_260201_173721_0;n.c.;3250;;0.0000;0.1053;0.2328;;0.2290;0.016;;;22.307;0.307;0.677;2.209;0.785;0.030;0.014;0.307;0.312;0.827;0.853;0.030;0.944;0.026;40.569;
01.02.26;17:37:24;LC-Stop;LCE;LC1;;;;;;;;;;;;;;;;;;;;;;;;;;;
