"residual_sum_of_squares","root_mean_squared_error","relative_root_mean_squared_error","a","b","c","d","alpha","beta","etrmax_with_photoinhibition","etrmax_without_photoinhibition","ik_with_photoinhibition","ik_without_photoinhibition","im_with_photoinhibition","w","ib","etrmax_without_with_ratio"
2.51274918856292,0.409287933575937,0.0476765389867371,17.3848544529772,0.145550632868931,0.00561623519212612,NA,0.145550632868931,0.00561623519212612,14.7417805992363,17.3848544529772,101.282834080916,119.441970881929,393.289297021548,NA,3095.4641068719,1.1792913573736
