"residual_sum_of_squares","root_mean_squared_error","relative_root_mean_squared_error","a","b","c","d","alpha","beta","etrmax_with_photoinhibition","etrmax_without_photoinhibition","ik_with_photoinhibition","ik_without_photoinhibition","im_with_photoinhibition","w","ib","etrmax_with_without_ratio"
37.8506388676472,1.58851374703205,0.0580557804774751,55.1997997235315,0.399280676533413,0.0158025292429992,NA,0.399280676533413,0.0158025292429992,46.6556233654555,55.1997997235315,116.849189323469,138.248112086917,451.837547596412,NA,3493.09903969872,1.18313283033749
