"residual_sum_of_squares","root_mean_squared_error","relative_root_mean_squared_error","a","b","c","d","alpha","beta","etrmax_with_photoinhibition","etrmax_without_photoinhibition","ik_with_photoinhibition","ik_without_photoinhibition","im_with_photoinhibition","w","ib","etrmax_without_with_ratio"
257.058611013031,4.28501217712081,0.0643056123014361,151.90080666288,0.384530130853894,0.0286075849751347,NA,0.384530130853894,0.0286075849751347,115.91102587898,151.90080666288,301.435483408248,395.029659510861,1054.77228790448,NA,5309.80880752117,1.31049488615066
