"residual_sum_of_squares","root_mean_squared_error","relative_root_mean_squared_error","a","b","c","d","alpha","beta","etrmax_with_photoinhibition","etrmax_without_photoinhibition","ik_with_photoinhibition","ik_without_photoinhibition","im_with_photoinhibition","w","ib","etrmax_with_without_ratio"
8.80947826276934,0.766354063635921,0.0897239709262193,17.3696955989836,0.116133792895888,0.00538973560593216,NA,0.116133792895888,0.00538973560593216,14.3646086227898,17.3696955989836,123.690170316467,149.566247393256,465.990329848623,NA,3222.7361171234,1.20920075548916
